sequence,domain,n_frames,n_valid,absence_rate,median_fov_h,median_fov_v,fov_area_p05,fov_area_p95,scale_ratio_p95_p05,polar_fraction,seam_fraction,angular_step_p50_deg,angular_step_p95_deg,scene_tags,manual_video_label,baseline_auc,baseline_sr,baseline_fps,baseline_scored_frames,baseline_mean_frame_iou,baseline_mean_frame_dual_iou,lost_segment_count,longest_lost_segment,first_lost_frame,lost_frame_fraction,sutrack_t224_auc,sutrack_t224_sr,sutrack_t224_fps,sutrack_t224_auc_delta,sutrack_b224_auc,sutrack_b224_sr,sutrack_b224_fps,sutrack_b224_auc_delta,uetrack_auc,uetrack_sr,uetrack_fps,uetrack_auc_delta,lorat_auc,lorat_sr,lorat_fps,lorat_auc_delta,ft_v4_ep1_auc,ft_v4_ep1_sr,ft_v4_ep1_fps,ft_v4_ep1_auc_delta,ft_v4_ep4_auc,ft_v4_ep4_sr,ft_v4_ep4_fps,ft_v4_ep4_auc_delta,ft_ep6_auc,ft_ep6_sr,ft_ep6_fps,ft_ep6_auc_delta,ft_ep7_auc,ft_ep7_sr,ft_ep7_fps,ft_ep7_auc_delta,best_method,best_auc,best_auc_delta
train_sim/seq_0031,train_sim,450,450,0.0,28.6525,60.5035,1308.58791525,2309.7859000999997,1.7650979908818165,0.0,0.10666666666666667,1.5588210523465607,2.2452057397039846,seam,,0.7097253155159614,0.8129175946547884,30.339316395488297,449,0.7130758564560042,0.7305648788003833,1,84,366,0.1870824053452116,0.8538551277972213,0.9398663697104677,39.48983441017665,0.14412981228125987,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,sutrack_t224,0.8538551277972213,0.14412981228125987
train_sim/seq_0032,train_sim,450,450,0.0,6.2905,2.762,11.1079098,29.10373065,2.6200906537789854,0.0,0.11333333333333333,1.3662395299435384,1.7300048849571428,small;seam,,0.7935093859370028,0.9510022271714922,32.794181365248846,449,0.8065839125558054,0.8104789140625739,2,21,178,0.04899777282850779,0.779828189627744,0.9510022271714922,40.70586239823182,-0.013681196309258792,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,baseline,0.7935093859370028,0.0
train_sim/seq_0033,train_sim,450,450,0.0,11.691,14.251,141.78796255,203.8354878,1.437607848607879,0.0,0.10222222222222223,1.4672612823257738,2.1975756870253544,seam,,0.49782585640046667,0.6391982182628062,31.989710797423562,449,0.48939312684877945,0.4985530193971155,2,161,33,0.36080178173719374,0.5917912822144448,0.6414253897550112,25.80811157171322,0.0939654258139781,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,sutrack_t224,0.5917912822144448,0.0939654258139781
train_sim/seq_0034,train_sim,1292,1292,0.0,8.584,15.347000000000001,73.5411,293.142784,3.9861082306356583,0.1996904024767802,0.0,0.12500054567320662,4.553126278809181,small;polar,,0.7416546789126185,0.9620449264136328,31.716821749629155,1291,0.7534743799369977,0.7545455710706138,12,11,18,0.037955073586367155,0.43834605879532296,0.5329202168861348,34.07689460703475,-0.30330862011729554,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,baseline,0.7416546789126185,0.0
train_sim/seq_0035,train_sim,1264,1238,0.020569620253164556,11.618500000000001,20.29,90.5692,1409.0704729499964,15.557943240638059,0.0,0.0,0.24900000000683445,4.791893887194518,scale,,0.8390499287831542,0.9814066289409863,31.421305590496086,1237,0.8561820339458693,0.8561820339458693,7,10,142,0.018593371059013743,0.6596604688763136,0.8132578819725141,42.97197555544853,-0.17938945990684063,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,baseline,0.8390499287831542,0.0
train_sim/seq_0036,train_sim,1350,1346,0.002962962962962945,15.919,25.009500000000003,79.26883849999999,1628.43519675,20.54319487411185,0.0,0.0,0.12824843044053402,5.956890288650851,fast;scale,,0.7419012214551249,0.8557620817843866,31.241648474770727,1345,0.7509945105815232,0.7509945105815232,6,186,138,0.14423791821561338,0.7091874668082847,0.8297397769516729,44.7709204756711,-0.03271375464684023,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,baseline,0.7419012214551249,0.0
train_sim/seq_0037,train_sim,1306,1294,0.009188361408882129,21.35,35.797,200.2200601,4416.821768399997,22.059836392986863,0.00927357032457496,0.0,0.20081629765777237,9.173425695661237,fast;scale,,0.7364932051706994,0.8832173240525909,30.64410280451343,1293,0.74640765587476,0.74640765587476,19,66,18,0.11678267594740913,0.5537509667440061,0.6612529002320185,40.67797810521934,-0.18274223842669324,0.801605715758848,0.9590100541376644,25.959365889878256,0.0651125105881486,0.7087614628217876,0.877030162412993,40.12087616240548,-0.027731742348911737,0.7672080433101316,0.925754060324826,7.994139332532452,0.03071483813943221,0.7778514344639634,0.925754060324826,16.568286981087258,0.04135822929326405,0.7802452767649981,0.9273008507347255,17.80618601450589,0.043752071594298725,0.7938717637093508,0.9520494972931168,15.434704808079928,0.05737855853865137,0.7418333149191618,0.8832173240525909,17.691754553093773,0.0053401097484624405,sutrack_b224,0.801605715758848,0.0651125105881486
train_sim/seq_0038,train_sim,1262,1262,0.0,27.482,54.8185,624.99804575,5208.481338700005,8.333596199408605,0.022187004754358162,0.0,0.2507074806006056,8.405392453532789,fast;scale,,0.7266341905517163,0.9095955590800952,29.218761837454455,1261,0.7370343967139215,0.7425255978801377,21,32,21,0.09040444091990484,0.5017559759827802,0.5804916732751785,43.424444059095215,-0.22487821456893609,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,baseline,0.7266341905517163,0.0
train_sim/seq_0039,train_sim,1016,1016,0.0,14.620000000000001,24.814,213.6624355,646.5027277499998,3.0258137151581797,0.0,0.0,0.21755798829690498,3.780534742578734,,,0.8684494487450151,0.9950738916256158,31.12655711071004,1015,0.8867648029445006,0.8867648029445006,3,2,504,0.0049261083743842365,0.8188599577762141,0.9458128078817734,39.66778936834543,-0.04958949096880094,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,baseline,0.8684494487450151,0.0
train_sim/seq_0040,train_sim,1068,1064,0.0037453183520599342,12.4405,25.042,185.5295052,617.514051,3.3283873114107783,0.0,0.0,0.13273830504809883,2.9198458890570156,,,0.8167808986247368,0.9181561618062088,31.610471990661097,1063,0.8307503917670696,0.8307503917670696,4,75,670,0.08184383819379115,0.7049231734085921,0.7958607714016933,40.740234137942416,-0.11185772521614468,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,baseline,0.8167808986247368,0.0
train_sim/seq_0041,train_sim,1022,1012,0.009784735812133127,14.677,24.404,191.970324,594.569773,3.0971962781080684,0.0,0.0,0.1250141526962151,5.080944512802052,fast,,0.8692477980311809,0.9920870425321464,31.374654953732033,1011,0.8874332138114298,0.8874332138114298,3,5,370,0.00791295746785361,0.8439545946964346,0.973293768545994,43.59688481068777,-0.025293203334746273,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,baseline,0.8692477980311809,0.0
train_sim/seq_0042,train_sim,1872,1872,0.0,10.4255,21.2815,156.47931304999997,421.81662059999996,2.6956701967704606,0.0,0.0,1.1131315517267606,4.415255518184599,,,0.8551322185742282,0.9732763228220203,31.486586716971427,1871,0.8728207316490408,0.8728207316490408,19,7,359,0.02672367717797969,0.8150467028072587,0.9470871191876002,42.749229342968356,-0.040085515766969504,0.8550558652108626,0.9786210582576162,25.220763747089265,-7.635336336553333e-05,0.8090656893436157,0.951362907536077,37.12096775952139,-0.046066529230612496,0.8465551907561528,0.9716729021913415,8.07458332028048,-0.008577027818075345,0.8538342113970119,0.9738107963655799,23.11288439072183,-0.0012980071772162871,0.8553867297854468,0.9716729021913415,15.47610411145929,0.0002545112112186665,0.7553892748975594,0.8567610903260289,18.357942419251412,-0.0997429436766688,0.847395077753175,0.9652592196686264,24.34500385282713,-0.007737140821053146,ft_v4_ep4,0.8553867297854468,0.0002545112112186665
train_sim/seq_0043,train_sim,1288,1288,0.0,21.2065,44.0275,422.336472,2198.9627351999998,5.206660757444599,0.031055900621118012,0.0,0.24800146514472382,6.70366315487594,fast;scale,,0.5463795463795463,0.6938616938616938,30.79186053677077,1287,0.5423916229566933,0.5452067902002109,19,224,21,0.3061383061383061,0.6744736744736745,0.8686868686868687,41.644553773896945,0.12809412809412812,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,sutrack_t224,0.6744736744736745,0.12809412809412812
train_sim/seq_0044,train_sim,1290,1290,0.0,7.5235,11.274,44.336418,191.73504,4.324549628704782,0.6682170542635659,0.0,0.11964926502576241,2.5920463686752298,small;polar;scale;hard;drift,,0.27876907163175585,0.31419705197827774,31.187014997468737,1289,0.2527056531178931,0.2566598084204606,14,560,8,0.6858029480217223,0.26351176622704936,0.30411171450737007,39.8489038953136,-0.01525730540470649,0.19742140455872037,0.20403413498836306,27.063048193369898,-0.08134766707303548,0.12782149322102773,0.11404189294026378,48.109442185868055,-0.15094757841072812,0.08349033950275223,0.0504266873545384,9.25140151397949,-0.19527873212900362,0.3163766670360929,0.3460046547711404,15.08794453982775,0.03760759540433706,0.156452029997414,0.1287820015515904,16.115552521263343,-0.12231704163434184,0.13716797812996415,0.10318076027928627,16.29481420706331,-0.1416010935017917,0.18608001773246147,0.16291698991466252,16.598870574752738,-0.09268905389929438,ft_v4_ep1,0.3163766670360929,0.03760759540433706
train_sim/seq_0045,train_sim,1296,1290,0.00462962962962965,44.887,39.233999999999995,162.176736,40493.38293,249.6867548869648,0.11317829457364341,0.006201550387596899,0.4183558138281954,10.568135895270347,fast;scale;drift,,0.4529166204883816,0.47633824670287045,30.66432586956041,1289,0.4471194389537777,0.4493675588800361,8,334,254,0.5236617532971296,0.4610439986700654,0.4887509697439876,34.89043543069337,0.008127378181683798,0.48309874764490746,0.49418153607447635,24.809016623211036,0.03018212715652585,0.38845173445638925,0.4065166795965865,28.698783764097914,-0.06446488603199235,0.3766300934648491,0.38013964313421256,8.811102901589173,-0.0762865270235325,0.4639255236617532,0.48254460822342904,17.469799299750225,0.01100890317337161,0.4657357124385829,0.4840961986035687,16.309034131420407,0.012819091950201311,0.44888987402563824,0.46547711404189296,17.704526720633424,-0.004026746462743369,0.4609701134138682,0.48021722265321953,16.685562655295612,0.008053492925486572,sutrack_b224,0.48309874764490746,0.03018212715652585
train_sim/seq_0046,train_sim,1312,1312,0.0,11.546,17.0935,118.53384290000001,396.4227517500001,3.344384540746211,0.5533536585365854,0.0,0.12499999999738676,4.259471298043973,polar;hard;drift,,0.07228215466201736,0.02745995423340961,31.16619699150803,1311,0.027488191590942977,0.027527796434091856,5,625,6,0.9725400457665904,0.07714939522719846,0.034324942791762014,33.652691214676246,0.004867240565181105,0.5132759434818931,0.6414950419527079,27.809686012766587,0.4409937888198757,0.08844575206131272,0.04652936689549962,34.14174734860356,0.016163597399295362,0.3234172387490466,0.38138825324180015,8.441403304998232,0.2511350840870292,0.058007337183538565,0.004576659038901602,15.237325894311665,-0.014274817478478793,0.06196651047909629,0.012204424103737605,16.523587278985932,-0.010315644182921066,0.057353528749409764,0.004576659038901602,14.999790729238715,-0.014928625912607595,0.06400058116305256,0.014492753623188406,16.125517538379697,-0.0082815734989648,sutrack_b224,0.5132759434818931,0.4409937888198757
train_sim/seq_0047,train_sim,1386,1380,0.0043290043290042934,21.509999999999998,40.923,303.2428284,4166.1877308,13.738784039121567,0.0,0.0,0.24900200252355334,7.88392583459434,fast;scale,,0.7329327670154356,0.864394488759971,30.471924023767247,1379,0.7425844960640907,0.7425844960640907,23,104,2,0.135605511240029,0.48772402361960004,0.5707034082668601,37.70765272066404,-0.2452087433958356,0.8024793673814704,0.9659173313995649,28.770957414279614,0.06954660036603477,0.30512103318484757,0.33792603335750543,54.29649911109759,-0.42781173383058807,0.593459718912946,0.7048585931834663,8.882821630428834,-0.13947304810248962,0.7685348250975518,0.9071791153009428,16.518971119754347,0.03560205808211614,0.7884250146759212,0.939811457577955,15.062364438394285,0.05549224766048555,0.7889084567837288,0.939811457577955,15.44215424168317,0.055975689768293146,0.7472288407748887,0.8767222625090645,15.046328050998085,0.014296073759453076,sutrack_b224,0.8024793673814704,0.06954660036603477
train_sim/seq_0048,train_sim,1254,1250,0.0031897926634768536,15.924,28.921999999999997,196.922346,3973.372057199999,20.177354870635142,0.0,0.0,0.24999999999703582,6.644111796132949,fast;scale,,0.7888977848945823,0.9031224979983987,30.547701288582687,1249,0.8015953643405263,0.8015953643405263,13,57,386,0.09687750200160128,0.7631247855427199,0.8847077662129704,44.36801080826746,-0.02577299935186239,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,baseline,0.7888977848945823,0.0
train_sim/seq_0049,train_sim,1310,1296,0.010687022900763399,20.231,29.171,128.30656499999998,2117.6591822500004,16.504683000826972,0.006172839506172839,0.0,0.18642888454839598,6.768357627335241,fast;scale,,0.7352822209965066,0.8980694980694981,29.819699319161693,1295,0.7462702090162502,0.7470973452668972,19,52,298,0.10193050193050193,0.5916528773671631,0.711969111969112,36.0209627711832,-0.14362934362934354,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,baseline,0.7352822209965066,0.0
train_sim/seq_0050,train_sim,1310,894,0.3175572519083969,10.437999999999999,15.9475,21.915008,1232.8234398,56.25475654857164,0.0,0.0,0.25000000000140943,4.613405945046028,scale;absent,,0.545726017170586,0.631578947368421,30.327007992643495,893,0.5402717991817056,0.5402717991817056,9,224,40,0.3684210526315789,0.5337279368634352,0.6270996640537514,40.8181533291083,-0.011998080307150771,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,baseline,0.545726017170586,0.0
train_sim/seq_0051,train_sim,1218,1218,0.0,11.014,17.7455,123.56830799999999,386.850014,3.1306572070243126,0.33004926108374383,0.0,0.12600027554969878,3.5808884282196276,polar,,0.6465938881715382,0.8447000821692687,31.14089085188664,1217,0.6536140122303298,0.6541838669022746,57,20,370,0.1552999178307313,0.34201979888093287,0.41002465078060807,42.3686749860942,-0.3045740892906053,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,baseline,0.6465938881715382,0.0
train_sim/seq_0052,train_sim,1891,1891,0.0,4.409,6.053,17.462448,53.605380000000004,3.069751732403155,0.9989423585404548,0.005817028027498678,0.5213482684894264,2.1400357207666683,small;polar;hard;drift,,0.38652053413958176,0.39894179894179893,30.026669234078618,1890,0.3760323011256247,0.39548957056016093,195,66,1,0.6015873015873016,0.34514991181657845,0.30687830687830686,40.61406699812698,-0.041370622323003314,0.35726883345930965,0.3111111111111111,27.735794546647064,-0.029251700680272108,0.2832955404383976,0.12962962962962962,38.5851507219308,-0.10322499370118415,0.050214159737969256,0.0,9.346995474922876,-0.3363063744016125,0.42333081380700416,0.40370370370370373,16.705700716067504,0.036810279667422396,0.4202066011589821,0.39894179894179893,14.017268070128727,0.033686067019400356,0.4173091458805745,0.382010582010582,13.413387607389142,0.030788611740992733,0.4174603174603174,0.3862433862433862,16.2450561529091,0.03093978332073566,ft_v4_ep1,0.42333081380700416,0.036810279667422396
train_sim/seq_0053,train_sim,1260,1238,0.01746031746031751,11.41,21.305999999999997,78.69246495,575.7844247999999,7.316894002060357,0.09531502423263329,0.0,0.1300000000056224,4.0733985087637645,scale;hard;drift,,0.38156831042845596,0.4801940177849636,30.58449194454934,1237,0.3633330189712757,0.3633330189712757,11,492,10,0.5198059822150364,0.09820225584170614,0.07033144704931285,44.82705332755996,-0.2833660545867498,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,baseline,0.38156831042845596,0.0
train_sim/seq_0054,train_sim,1264,1236,0.022151898734177222,19.444499999999998,36.6325,198.34090175,6171.77867,31.117024353248407,0.0,0.0,0.25000196917362494,9.06737178874985,fast;scale,,0.8258338153074996,0.9748987854251012,29.576508754506108,1235,0.8415097223189348,0.8415097223189348,12,9,94,0.025101214574898785,0.7829573934837093,0.9295546558704454,42.01950670309669,-0.042876421823790256,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,baseline,0.8258338153074996,0.0
train_sim/seq_0055,train_sim,1192,1192,0.0,20.36,42.7035,734.5044878,1209.1025619000002,1.6461472761337703,0.00587248322147651,0.12835570469798657,3.893148547878907,11.438262317982518,seam;fast,,0.6109311902762784,0.9026028547439127,29.94530478954829,1191,0.6161390867083771,0.6262443535196778,58,12,84,0.09739714525608732,0.5186517932109872,0.7397145256087322,36.49682393747424,-0.0922793970652912,0.6221662468513853,0.9202350965575147,26.30179259192497,0.011235056575106928,0.5278877293990645,0.7632241813602015,43.33069100875526,-0.08304346087721393,0.6170884810683299,0.9059613769941226,7.846991539973154,0.006157290792051517,0.6758626204470034,0.9420654911838791,16.260056533021285,0.064931430170725,0.6751029546999321,0.9353484466834593,16.26070300189372,0.06417176442365369,0.6395985766262845,0.889168765743073,17.056429201832223,0.028667386350006097,0.6739434648754548,0.9420654911838791,16.5722300100424,0.06301227459917635,ft_v4_ep1,0.6758626204470034,0.064931430170725
train_sim/seq_0056,train_sim,1262,1262,0.0,8.378,13.927,56.85391800000001,245.07696,4.310643287591894,0.40729001584786056,0.0,0.10500051591393698,3.6311961452865344,small;polar;scale,,0.5374041765794343,0.7216494845360825,31.24873637856598,1261,0.5345873544691038,0.5354870693710194,24,166,2,0.27835051546391754,0.4118046901552056,0.5091197462331483,35.38253869433776,-0.1255994864242287,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,baseline,0.5374041765794343,0.0
train_sim/seq_0057,train_sim,1274,1260,0.01098901098901095,15.0795,27.8,141.48950399999998,2429.5756916,17.171419949284722,0.0,0.0,0.24856998749343287,6.937105841640473,fast;scale,,0.8361511403608306,0.9690230341540905,31.182418311623472,1259,0.8531182551327822,0.8531182551327822,17,6,116,0.030976965845909452,0.821551495896214,0.9626687847498014,41.1370687399907,-0.01459964446461659,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,baseline,0.8361511403608306,0.0
train_sim/seq_0058,train_sim,1352,1342,0.007396449704141994,16.892,39.094,200.6207565,3257.6901631500004,16.238051435869252,0.0014903129657228018,0.0,0.2189809953949011,6.715706535268119,fast;scale,,0.7820745001953054,0.906785980611484,30.715925614475605,1341,0.7946055961343023,0.7946055961343023,15,75,180,0.09321401938851603,0.7288093462590107,0.8404175988068605,41.63327683629931,-0.05326515393629472,0.7501509179361529,0.8538404175988069,25.225724096986827,-0.031923582259152594,0.8105891126025353,0.9552572706935123,37.10649996701902,0.028514612407229856,0.7541990696353112,0.8799403430275914,8.86753150970601,-0.027875430559994196,0.8358723056709634,0.9492915734526473,22.826364990819975,0.053797805475657934,0.8466318667660951,0.964951528709918,15.418218227720535,0.0645573665707897,0.845566563687369,0.9634601043997018,17.850105257099074,0.0634920634920636,nan,nan,nan,nan,ft_v4_ep4,0.8466318667660951,0.0645573665707897
train_sim/seq_0059,train_sim,1262,1244,0.014263074484944571,10.575500000000002,18.145,79.80512399999999,806.05344915,10.100271871640725,0.33440514469453375,0.001607717041800643,0.12499999999155531,5.901793926831348,polar;fast;scale;hard;drift,,0.33134122514653486,0.4022526146419952,31.15630203064023,1243,0.31023193770327606,0.3105445725182815,41,245,48,0.5977473853580049,0.20062828027429797,0.21560740144810941,24.808660736938727,-0.1307129448722369,0.48354595257250116,0.6138374899436846,25.987499223485358,0.1522047274259663,0.22058767191510548,0.25663716814159293,43.23439974893558,-0.11075355323142938,0.44948856453281233,0.5703942075623492,8.57899798076613,0.11814733938627747,0.32636095467953874,0.37811745776347544,17.04709011944453,-0.004980270466996117,0.47799103551315936,0.5671761866452132,17.789905211430867,0.1466498103666245,0.20564686051411712,0.20434432823813356,16.50232099126225,-0.12569436463241773,0.5072980117227905,0.6146419951729686,16.550100791160126,0.17595678657625569,ft_ep7,0.5072980117227905,0.17595678657625569
train_sim/seq_0060,train_sim,1270,1234,0.028346456692913358,8.993,15.1615,67.42175755000001,609.6997074,9.043070509513882,0.19773095623987033,0.0,0.12499999999738676,3.6281063848835178,small;polar;scale,,0.5500328274050903,0.6934306569343066,31.324492661586916,1233,0.5465706067415633,0.5465706067415633,16,139,88,0.30656934306569344,0.07144788166685978,0.042173560421735604,21.928223348397005,-0.4785849457382305,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,baseline,0.5500328274050903,0.0
train_sim/seq_0061,train_sim,1246,1152,0.0754414125200642,10.8445,19.762,69.02051135,2872.7046664500026,41.62102844881346,0.0,0.0,0.23157447840756357,7.021350680200886,fast;scale;absent,,0.6762649455959621,0.7576020851433536,30.78116612324165,1151,0.6794261140405073,0.6794261140405073,16,138,162,0.24239791485664638,0.6303007736543792,0.7150304083405734,39.63379220004086,-0.045964171941582865,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,baseline,0.6762649455959621,0.0
train_sim/seq_0062,train_sim,1278,1276,0.0015649452269170805,15.868500000000001,34.256,303.739734,1809.758562,5.958254253294368,0.0,0.0,0.12509854744886895,3.695382515358433,scale,,0.8652847805788981,0.9850980392156863,30.705016121760064,1275,0.883448461783265,0.883448461783265,6,7,434,0.014901960784313726,0.8497852474323062,0.9858823529411764,42.1690604238247,-0.015499533146591915,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,baseline,0.8652847805788981,0.0
train_sim/seq_0063,train_sim,1254,1254,0.0,30.613,58.099000000000004,1063.1124868499999,2653.0818048,2.495579571886204,0.0,0.0,0.2490817491298361,5.62527863783822,fast,,0.7075209972257059,0.9800478850758181,29.00256077504528,1253,0.7175658321965643,0.7175658321965643,10,4,326,0.019952114924181964,0.7206323870330256,0.9728651237031125,41.97364660917454,0.013111389807319629,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,sutrack_t224,0.7206323870330256,0.013111389807319629
train_sim/seq_0064,train_sim,450,450,0.0,31.073,52.656499999999994,560.0460527,2081.9032066,3.7173785915695285,0.0,0.08666666666666667,1.3734308264294446,1.8578680199170876,hard;drift,,0.3057588291441298,0.2182628062360802,27.275640736067075,449,0.29566935065749594,0.30671916298876994,15,179,17,0.7817371937639198,0.27553293032134907,0.1291759465478842,40.27603263544712,-0.030225898822780706,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,baseline,0.3057588291441298,0.0
train_sim/seq_0065,train_sim,450,450,0.0,27.971,29.385,555.0746146,997.5733109999998,1.7971877739695858,0.0,0.11333333333333333,1.1832800087918638,1.493138147893382,seam,,0.5995333545444904,0.7639198218262806,29.15734986602816,449,0.599781260032774,0.6094935024190566,3,98,35,0.23608017817371937,0.4810690423162584,0.6102449888641426,39.996432029820916,-0.118464312228232,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,baseline,0.5995333545444904,0.0
train_sim/seq_0066,train_sim,900,900,0.0,31.950499999999998,53.373,996.4799736000001,2594.56706,2.6037322663159634,0.04888888888888889,0.09666666666666666,0.935599689021139,1.4390666536785144,hard;drift,,0.1982096509349012,0.07119021134593993,22.725307293561293,899,0.17756450169484111,0.2317332987878326,8,458,16,0.92880978865406,0.13665978070872398,0.034482758620689655,38.77056432147019,-0.06154987022617722,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,baseline,0.1982096509349012,0.0
train_sim/seq_0067,train_sim,900,900,0.0,19.2265,29.049500000000002,291.80961645,648.8220259,2.223442920741346,0.022222222222222223,0.11333333333333333,0.98728235839315,1.142686741457964,seam,,0.5956353620424811,0.7586206896551724,30.64615834353171,899,0.5970122478335831,0.6036678707032402,6,80,22,0.2413793103448276,0.6014619418401399,0.7819799777530589,39.900347091556895,0.005826579797658771,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,sutrack_t224,0.6014619418401399,0.005826579797658771
train_sim/seq_0068,train_sim,900,900,0.0,26.0595,23.037,395.5603846,713.623531,1.804082407599115,0.03222222222222222,0.12777777777777777,0.9408218570077007,1.144681660500579,seam;hard;drift,,0.30573653265533135,0.3659621802002225,31.34513198166938,899,0.28059609971508387,0.2828713977425617,3,566,18,0.6340378197997776,0.5734413899041263,0.7552836484983315,35.056226148351215,0.26770485724879495,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,sutrack_t224,0.5734413899041263,0.26770485724879495
train_sim/seq_0069,train_sim,900,900,0.0,17.951,31.487499999999997,458.1509209000001,623.8344949,1.361635361715585,0.008888888888888889,0.0,0.25812534001513093,0.6426101097055719,,,0.7658774299486202,0.9988876529477196,30.61332519376672,899,0.7793901750393417,0.7793901750393417,1,1,26,0.0011123470522803114,0.6921976799618624,0.9388209121245829,42.640558945906065,-0.07367974998675775,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,baseline,0.7658774299486202,0.0
